ID,Pred
2022_1166_1400,0.5126767997614179
2022_1166_1403,0.4280781622552333
2022_1166_1411,0.7363387313207608
2022_1166_1412,0.48857885074126933
2022_1166_1417,0.3684405954430611
2022_1166_1425,0.4497417273364369
2022_1166_1436,0.5062401279174332
2022_1166_1437,0.28983968678755007
2022_1166_1439,0.3942582689975157
2022_1166_1458,0.44958120778381294
2022_1166_1460,0.6622431665161662
2022_1166_1461,0.5748855515097937
2022_1166_1463,0.6716041933961909
2022_1168_1172,0.2449231748235511
2022_1168_1174,0.4322013252955431
2022_1168_1181,0.15088585877320976
2022_1168_1209,0.41539072348011985
2022_1168_1211,0.11388902681185922
2022_1168_1222,0.14970033771271268
2022_1168_1228,0.19829590619237059
2022_1168_1231,0.32076896989418735
2022_1168_1234,0.15741068032198235
2022_1168_1235,0.4159805807538087
2022_1168_1240,0.46351684195717796
2022_1168_1242,0.15026566996170881
2022_1168_1246,0.14907255538567643
2022_1168_1255,0.36764550583398886
2022_1168_1260,0.2736150926545279
2022_1168_1261,0.3292103825048165
2022_1168_1266,0.34147824804995297
2022_1168_1272,0.24000080120132067
2022_1168_1274,0.27482273679086106
2022_1168_1276,0.27091413845879253
2022_1168_1277,0.2726282446910934
2022_1168_1286,0.3596323648659694
2022_1168_1293,0.23122776564938274
2022_1168_1308,0.3220638503232228
2022_1168_1313,0.4812085525420216
2022_1168_1314,0.22242765707211803
2022_1168_1323,0.28284963479169856
2022_1168_1326,0.28657685468307215
2022_1168_1344,0.23546025222035388
2022_1168_1345,0.1404284386156096
2022_1168_1350,0.2933225127468452
2022_1168_1353,0.319770342280397
2022_1168_1355,0.21409308833689042
2022_1168_1361,0.3068480832607435
2022_1168_1362,0.3183563475254557
2022_1168_1371,0.28970966202897275
2022_1168_1388,0.2422078864552515
2022_1168_1389,0.4795665305255
2022_1168_1394,0.6099403120988396
2022_1168_1395,0.3309456061314773
2022_1168_1397,0.1780337319284696
2022_1168_1400,0.2895859889580714
2022_1168_1403,0.23184682420269848
2022_1168_1411,0.5340770073671539
2022_1168_1412,0.25634525133113967
2022_1168_1417,0.1897119471160219
2022_1168_1425,0.2400622732586944
2022_1168_1436,0.2698983384649199
2022_1168_1437,0.15743381276330223
2022_1168_1439,0.19834381435198198
2022_1168_1458,0.2565021069523199
2022_1168_1460,0.44057433819931424
2022_1168_1461,0.33636426903712957
2022_1168_1463,0.43895118568766245
2022_1172_1174,0.7000586922310439
2022_1172_1181,0.3516635324260962
2022_1172_1209,0.6860609790137795
2022_1172_1211,0.2850046715012322
2022_1172_1222,0.34747414355541917
2022_1172_1228,0.42451101788210677
2022_1172_1231,0.5856701347367641
2022_1172_1234,0.3641424520698369
2022_1172_1235,0.6842675232011083
2022_1172_1240,0.7138373846624241
2022_1172_1242,0.33118478063913814
2022_1172_1246,0.34686123999467455
2022_1172_1255,0.6395827941133182
2022_1172_1260,0.5355541016277026
2022_1172_1261,0.5948813711550139
2022_1172_1266,0.61116080106214
2022_1172_1272,0.48316438434304254
2022_1172_1274,0.5384841539028251
2022_1172_1276,0.5306197973777307
2022_1172_1277,0.5264451872791777
2022_1172_1286,0.6345329565324576
2022_1172_1293,0.485281836042036
2022_1172_1308,0.5936405074499005
2022_1172_1313,0.7364913070209866
2022_1172_1314,0.45468216123483024
2022_1172_1323,0.545870275644323
2022_1172_1326,0.5540193472265207
2022_1172_1344,0.4581886573622207
2022_1172_1345,0.3364739218212466
2022_1172_1350,0.5495034223584644
2022_1172_1353,0.5815483160643529
2022_1172_1355,0.4633062155339457
2022_1172_1361,0.5513359918818599
2022_1172_1362,0.5906938655909367
2022_1172_1371,0.5462401248915665
2022_1172_1388,0.4789103666846314
2022_1172_1389,0.740394895443482
2022_1172_1394,0.8135948513187229
2022_1172_1395,0.5979944755526039
2022_1172_1397,0.34945164084268343
2022_1172_1400,0.5446732604887113
2022_1172_1403,0.46241131446418593
2022_1172_1411,0.7799882630469214
2022_1172_1412,0.5188433042072159
2022_1172_1417,0.4035407113738957
2022_1172_1425,0.4835727908673701
2022_1172_1436,0.5358117316613694
2022_1172_1437,0.329154709036114
2022_1172_1439,0.42390254961133167
2022_1172_1458,0.4814881589410467
2022_1172_1460,0.7057621487571484
2022_1172_1461,0.6103387131519539
2022_1172_1463,0.7078858764361224
2022_1174_1181,0.19227291008512604
2022_1174_1209,0.4799496172175724
2022_1174_1211,0.15016785958279139
2022_1174_1222,0.1920457851336902
2022_1174_1228,0.24797125816596846
2022_1174_1231,0.38218723010304284
2022_1174_1234,0.20065961994621465
2022_1174_1235,0.47916141402533946
2022_1174_1240,0.5289739250779631
2022_1174_1242,0.19160020208534834
2022_1174_1246,0.19209421199723037
2022_1174_1255,0.4331545276787361
2022_1174_1260,0.33149807528350184
2022_1174_1261,0.3911911745877302
2022_1174_1266,0.40321463211904074
2022_1174_1272,0.2945306681344997
2022_1174_1274,0.3334648153757708
2022_1174_1276,0.32772225263178
2022_1174_1277,0.32919361173899175
2022_1174_1286,0.4248452998549689
2022_1174_1293,0.28379548616668404
2022_1174_1308,0.38414641228270185
2022_1174_1313,0.5486399797681523
2022_1174_1314,0.2738859962862096
2022_1174_1323,0.3412261927532558
2022_1174_1326,0.3454745114226412
2022_1174_1344,0.28434999607831196
2022_1174_1345,0.17991743809883698
2022_1174_1350,0.3505262534677202
2022_1174_1353,0.3797298544532901
2022_1174_1355,0.26498805336908915
2022_1174_1361,0.360663105210976
2022_1174_1362,0.38126689953328274
2022_1174_1371,0.34763586330855145
2022_1174_1388,0.29605817126093403
2022_1174_1389,0.5459587565093837
2022_1174_1394,0.6721719921742648
2022_1174_1395,0.39125264187188535
2022_1174_1397,0.21888211070307584
2022_1174_1400,0.34659037565725803
2022_1174_1403,0.2831198139713704
2022_1174_1411,0.6009021847744265
2022_1174_1412,0.31365572358418714
2022_1174_1417,0.23761210474510844
2022_1174_1425,0.29427479482148755
2022_1174_1436,0.3277949564940858
2022_1174_1437,0.1969195549439703
2022_1174_1439,0.2475174895320218
2022_1174_1458,0.30595754033756184
2022_1174_1460,0.5086063852025267
2022_1174_1461,0.399573108045309
2022_1174_1463,0.5049425812588677
2022_1181_1209,0.8033740932665301
2022_1181_1211,0.42315199654196345
2022_1181_1222,0.49475000490046717
2022_1181_1228,0.5756214698945049
2022_1181_1231,0.7269315183296787
2022_1181_1234,0.5129103744990953
2022_1181_1235,0.8050003323277679
2022_1181_1240,0.8072654979998313
2022_1181_1242,0.4690192121642048
2022_1181_1246,0.4945170979804909
2022_1181_1255,0.7596113337209076
2022_1181_1260,0.6812392086988708
2022_1181_1261,0.7345751722695553
2022_1181_1266,0.7460868451019038
2022_1181_1272,0.6335480290377137
2022_1181_1274,0.683750253526263
2022_1181_1276,0.6776487309505506
2022_1181_1277,0.6742357805964545
2022_1181_1286,0.7602045462300997
2022_1181_1293,0.6324038869340385
2022_1181_1308,0.7284444206707241
2022_1181_1313,0.8327088581130494
2022_1181_1314,0.6055979148641114
2022_1181_1323,0.689306729214472
2022_1181_1326,0.6944382121371734
2022_1181_1344,0.6063421670974942
2022_1181_1345,0.48335329514480035
2022_1181_1350,0.6933120861078433
2022_1181_1353,0.722729559665211
2022_1181_1355,0.6096499654591316
2022_1181_1361,0.6944017801217978
2022_1181_1362,0.7257501675812473
2022_1181_1371,0.6914507871731166
2022_1181_1388,0.6306686330801099
2022_1181_1389,0.8432523174957368
2022_1181_1394,0.8802437642710724
2022_1181_1395,0.7369247392482361
2022_1181_1397,0.48113239073087777
2022_1181_1400,0.6903279553445467
2022_1181_1403,0.6130222735001343
2022_1181_1411,0.8673731117618666
2022_1181_1412,0.6645413098638303
2022_1181_1417,0.5534098844807442
2022_1181_1425,0.634347303099318
2022_1181_1436,0.6751201853595457
2022_1181_1437,0.46151416139425383
2022_1181_1439,0.5753985725820676
2022_1181_1458,0.6285877852164834
2022_1181_1460,0.8116905607637659
2022_1181_1461,0.7420883413260754
2022_1181_1463,0.8203496237779617
2022_1209_1211,0.14974159160767062
2022_1209_1222,0.19442569471927534
2022_1209_1228,0.2525085507588267
2022_1209_1231,0.3950221062739966
2022_1209_1234,0.20553889354621813
2022_1209_1235,0.49962027374255347
2022_1209_1240,0.5476654282358562
2022_1209_1242,0.18683685008595324
2022_1209_1246,0.19337641435849923
2022_1209_1255,0.4557800718522521
2022_1209_1260,0.34692563463979637
2022_1209_1261,0.40432685435306737
2022_1209_1266,0.41888777571332936
2022_1209_1272,0.30067481071737023
2022_1209_1274,0.346708309615182
2022_1209_1276,0.3401831311050988
2022_1209_1277,0.3388424603601339
2022_1209_1286,0.44344810665753526
2022_1209_1293,0.30180919652253224
2022_1209_1308,0.40003499973775436
2022_1209_1313,0.5654868117327339
2022_1209_1314,0.278278026448052
2022_1209_1323,0.3556210594142371
2022_1209_1326,0.36292188580338774
2022_1209_1344,0.2871562782797322
2022_1209_1345,0.18594201198210286
2022_1209_1350,0.3617906192372751
2022_1209_1353,0.39248551161175954
2022_1209_1355,0.28400037493146346
2022_1209_1361,0.3712379103331236
2022_1209_1362,0.39899116481627867
2022_1209_1371,0.3584901901295094
2022_1209_1388,0.301485344023196
2022_1209_1389,0.5655281231981011
2022_1209_1394,0.6775904517783408
2022_1209_1395,0.4062420603507486
2022_1209_1397,0.2098310153507389
2022_1209_1400,0.3572660750656331
2022_1209_1403,0.2872800179231134
2022_1209_1411,0.6180498102637073
2022_1209_1412,0.3299719687181658
2022_1209_1417,0.23825902199773236
2022_1209_1425,0.3007969938617458
2022_1209_1436,0.3467640542264724
2022_1209_1437,0.18931522072458085
2022_1209_1439,0.25384325299032484
2022_1209_1458,0.3095612464464097
2022_1209_1460,0.526385374417394
2022_1209_1461,0.4179637046485348
2022_1209_1463,0.5242877426839012
2022_1211_1222,0.5718371166691584
2022_1211_1228,0.6505473686724326
2022_1211_1231,0.7866647787327826
2022_1211_1234,0.5899998106136567
2022_1211_1235,0.8517693194739915
2022_1211_1240,0.8456505224121936
2022_1211_1242,0.5466483395560939
2022_1211_1246,0.5721673341578861
2022_1211_1255,0.8071345901103166
2022_1211_1260,0.7439331177689
2022_1211_1261,0.7942761334215063
2022_1211_1266,0.8032930025628139
2022_1211_1272,0.7061460082725627
2022_1211_1274,0.7479599938960528
2022_1211_1276,0.7431601154308065
2022_1211_1277,0.7408642817479221
2022_1211_1286,0.8125639832270697
2022_1211_1293,0.6981666866223368
2022_1211_1308,0.7866574533555981
2022_1211_1313,0.8692100705698702
2022_1211_1314,0.6793362124637223
2022_1211_1323,0.7537674479506229
2022_1211_1326,0.7543414462314875
2022_1211_1344,0.6798074727897163
2022_1211_1345,0.5600168360706117
2022_1211_1350,0.7579252736932653
2022_1211_1353,0.7847728072679421
2022_1211_1355,0.676130367576189
2022_1211_1361,0.7602009570179609
2022_1211_1362,0.7821348876566249
2022_1211_1371,0.7568647887144361
2022_1211_1388,0.7023979980655032
2022_1211_1389,0.8818688331995403
2022_1211_1394,0.9065218803401666
2022_1211_1395,0.7951882551396665
2022_1211_1397,0.5564789744090578
2022_1211_1400,0.754986043967669
2022_1211_1403,0.6857957940561789
2022_1211_1411,0.9003054789695684
2022_1211_1412,0.7291432419336092
2022_1211_1417,0.6293061727031909
2022_1211_1425,0.705411277044965
2022_1211_1436,0.7365288309351662
2022_1211_1437,0.5370510423865846
2022_1211_1439,0.6492794562041663
2022_1211_1458,0.7005235098026426
2022_1211_1460,0.8531600908029978
2022_1211_1461,0.798038456883118
2022_1211_1463,0.8636396719973668
2022_1222_1228,0.5814812933489911
2022_1222_1231,0.7303894317300266
2022_1222_1234,0.518218573857782
2022_1222_1235,0.8068961491323227
2022_1222_1240,0.8073848511538357
2022_1222_1242,0.47562367128569616
2022_1222_1246,0.4988580529476641
2022_1222_1255,0.7603064153840482
2022_1222_1260,0.6840315816401678
2022_1222_1261,0.7385921891015267
2022_1222_1266,0.750198163685759
2022_1222_1272,0.6390305205032675
2022_1222_1274,0.6872948030933778
2022_1222_1276,0.6826013799957009
2022_1222_1277,0.6784151832881582
2022_1222_1286,0.7627567341593031
2022_1222_1293,0.6352869972021906
2022_1222_1308,0.7320856718865182
2022_1222_1313,0.8325407524906399
2022_1222_1314,0.6115009898306727
2022_1222_1323,0.6927048752039794
2022_1222_1326,0.6973910441883533
2022_1222_1344,0.6128768452272323
2022_1222_1345,0.4894751312592562
2022_1222_1350,0.6987250840161756
2022_1222_1353,0.7274087373211359
2022_1222_1355,0.6146537563461083
2022_1222_1361,0.7005540960784622
2022_1222_1362,0.7288436780926955
2022_1222_1371,0.6952800604255237
2022_1222_1388,0.6365367711668798
2022_1222_1389,0.8444100394991008
2022_1222_1394,0.8776499944870625
2022_1222_1395,0.7401972269591266
2022_1222_1397,0.48678432214898193
2022_1222_1400,0.6947865955251216
2022_1222_1403,0.617166059088076
2022_1222_1411,0.8675560772407014
2022_1222_1412,0.6692151805033114
2022_1222_1417,0.5589565733205589
2022_1222_1425,0.6395331537936935
2022_1222_1436,0.6788950296585586
2022_1222_1437,0.46737561245913306
2022_1222_1439,0.5800651897269
2022_1222_1458,0.6346818187065314
2022_1222_1460,0.8123261207249175
2022_1222_1461,0.745292626951174
2022_1222_1463,0.8225534475263084
2022_1228_1231,0.6594932006275449
2022_1228_1234,0.4365518146922834
2022_1228_1235,0.7491981916747081
2022_1228_1240,0.7570342778660214
2022_1228_1242,0.39483596941939986
2022_1228_1246,0.41704190057917656
2022_1228_1255,0.6986918487251125
2022_1228_1260,0.6100500718366618
2022_1228_1261,0.6689980161796576
2022_1228_1266,0.6818445436149275
2022_1228_1272,0.5584964980472926
2022_1228_1274,0.612485474473485
2022_1228_1276,0.6063678735517058
2022_1228_1277,0.602417680187598
2022_1228_1286,0.6975065704737737
2022_1228_1293,0.5606078073752687
2022_1228_1308,0.6624641611506435
2022_1228_1313,0.7807411651729922
2022_1228_1314,0.5307956495859392
2022_1228_1323,0.6193650815592397
2022_1228_1326,0.6254569061314916
2022_1228_1344,0.533889677855063
2022_1228_1345,0.4086122271463508
2022_1228_1350,0.6243827511199391
2022_1228_1353,0.656183881404718
2022_1228_1355,0.5386820471298569
2022_1228_1361,0.6278334572318912
2022_1228_1362,0.6596863727435887
2022_1228_1371,0.6217621738588754
2022_1228_1388,0.5570271736686909
2022_1228_1389,0.7935110273468731
2022_1228_1394,0.8384000496598366
2022_1228_1395,0.6711561747262128
2022_1228_1397,0.40957383707006156
2022_1228_1400,0.6206545611814869
2022_1228_1403,0.5377458399646524
2022_1228_1411,0.8224690243994381
2022_1228_1412,0.5931615495810414
2022_1228_1417,0.47708544161607924
2022_1228_1425,0.5603245123617824
2022_1228_1436,0.6062729842922704
2022_1228_1437,0.3904333476903794
2022_1228_1439,0.4997957799263176
2022_1228_1458,0.5569178564532078
2022_1228_1460,0.7563855152290926
2022_1228_1461,0.6778010591388777
2022_1228_1463,0.766522673570782
2022_1231_1234,0.2843515353884975
2022_1231_1235,0.6067043360031867
2022_1231_1240,0.6371927942423675
2022_1231_1242,0.25176636118345525
2022_1231_1246,0.26668820916540315
2022_1231_1255,0.5564366432202227
2022_1231_1260,0.4498632302164363
2022_1231_1261,0.5099558405019158
2022_1231_1266,0.5262853919147331
2022_1231_1272,0.3947528877566917
2022_1231_1274,0.45169242590449954
2022_1231_1276,0.4414688432339749
2022_1231_1277,0.43988371881189336
2022_1231_1286,0.5485509189528153
2022_1231_1293,0.4015440872996744
2022_1231_1308,0.5072716672619022
2022_1231_1313,0.6582201540396859
2022_1231_1314,0.36850474191253413
2022_1231_1323,0.4592908018142722
2022_1231_1326,0.46651438612251395
2022_1231_1344,0.37430512852023407
2022_1231_1345,0.261814753158793
2022_1231_1350,0.4636756489207121
2022_1231_1353,0.4969151991132442
2022_1231_1355,0.38324790950829407
2022_1231_1361,0.4697259825279244
2022_1231_1362,0.5045911992245196
2022_1231_1371,0.45950031305726546
2022_1231_1388,0.39490199537480997
2022_1231_1389,0.6662079593015845
2022_1231_1394,0.7444582621845781
2022_1231_1395,0.5135444714633266
2022_1231_1397,0.2729737379433138
2022_1231_1400,0.4592429002458027
2022_1231_1403,0.3751427398945848
2022_1231_1411,0.7070021342172261
2022_1231_1412,0.43269947372266215
2022_1231_1417,0.31905387161930654
2022_1231_1425,0.396030290155731
2022_1231_1436,0.4509061608916062
2022_1231_1437,0.2520213239999892
2022_1231_1439,0.3410001157587174
2022_1231_1458,0.3996752392289217
2022_1231_1460,0.6239006697723658
2022_1231_1461,0.5237984291731067
2022_1231_1463,0.6294960818571688
2022_1234_1235,0.7957413979185616
2022_1234_1240,0.8012911168065634
2022_1234_1242,0.457838881260452
2022_1234_1246,0.4813581417693059
2022_1234_1255,0.7497228387030069
2022_1234_1260,0.6699454059533048
2022_1234_1261,0.7246664462923709
2022_1234_1266,0.7365029458648811
2022_1234_1272,0.6214285189434976
2022_1234_1274,0.6724967358049078
2022_1234_1276,0.6666531754221845
2022_1234_1277,0.6626310443820195
2022_1234_1286,0.7510361756071118
2022_1234_1293,0.6212825855162594
2022_1234_1308,0.719034719255729
2022_1234_1313,0.825363161741452
2022_1234_1314,0.5938476162179682
2022_1234_1323,0.6786863627685078
2022_1234_1326,0.6830074156969508
2022_1234_1344,0.5952583397994444
2022_1234_1345,0.4697930762075301
2022_1234_1350,0.6831050885833196
2022_1234_1353,0.712428956278848
2022_1234_1355,0.5973951522142804
2022_1234_1361,0.683707565292256
2022_1234_1362,0.7152624517563422
2022_1234_1371,0.6796966790780583
2022_1234_1388,0.6177460369744443
2022_1234_1389,0.8358774388802415
2022_1234_1394,0.8753064903878349
2022_1234_1395,0.7258360159602574
2022_1234_1397,0.470529898970778
2022_1234_1400,0.6792831743798511
2022_1234_1403,0.600300702385584
2022_1234_1411,0.8612672653610117
2022_1234_1412,0.6533909882074557
2022_1234_1417,0.5407210104727922
2022_1234_1425,0.6224073368174855
2022_1234_1436,0.6644106687268303
2022_1234_1437,0.44974222369985006
2022_1234_1439,0.5620372067795023
2022_1234_1458,0.6171972806384705
2022_1234_1460,0.8036184228375809
2022_1234_1461,0.7325996751856441
2022_1234_1463,0.8117415628557417
2022_1235_1240,0.5484470282486643
2022_1235_1242,0.18004934137049242
2022_1235_1246,0.1904173372577349
2022_1235_1255,0.45679334181909315
2022_1235_1260,0.34827304412866567
2022_1235_1261,0.40344049224100165
2022_1235_1266,0.41862789184530036
2022_1235_1272,0.29722745612049284
2022_1235_1274,0.3478862967096469
2022_1235_1276,0.3409981291649299
2022_1235_1277,0.33703090999462076
2022_1235_1286,0.4446164630966333
2022_1235_1293,0.30492150416522856
2022_1235_1308,0.40207701724054107
2022_1235_1313,0.5651754393938551
2022_1235_1314,0.2751455762358669
2022_1235_1323,0.35538155919700554
2022_1235_1326,0.3659124408776808
2022_1235_1344,0.2838016750628105
2022_1235_1345,0.18602540570960968
2022_1235_1350,0.3599797273757308
2022_1235_1353,0.3911652172220222
2022_1235_1355,0.2883379956308084
2022_1235_1361,0.3680046641393304
2022_1235_1362,0.4004162113663711
2022_1235_1371,0.35673957122829936
2022_1235_1388,0.2990411328769974
2022_1235_1389,0.5651004961638157
2022_1235_1394,0.6719825761655779
2022_1235_1395,0.40569146125172395
2022_1235_1397,0.20270971302056723
2022_1235_1400,0.3557209879550791
2022_1235_1403,0.28227016099616714
2022_1235_1411,0.615189902576309
2022_1235_1412,0.33189106883225417
2022_1235_1417,0.2348969863854854
2022_1235_1425,0.29901967711410815
2022_1235_1436,0.3493663293669661
2022_1235_1437,0.1841361694902191
2022_1235_1439,0.25128356747092007
2022_1235_1458,0.30418593705707253
2022_1235_1460,0.5267363357389918
2022_1235_1461,0.4180187039721872
2022_1235_1463,0.5245268142999591
2022_1240_1242,0.19830603877423963
2022_1240_1246,0.1940551669184133
2022_1240_1255,0.4063216493998407
2022_1240_1260,0.31495535235935673
2022_1240_1261,0.3714801693555192
2022_1240_1266,0.38265001476281046
2022_1240_1272,0.2868486726610934
2022_1240_1274,0.31765795374560635
2022_1240_1276,0.3136363683002404
2022_1240_1277,0.31674586240731917
2022_1240_1286,0.3991721968882842
2022_1240_1293,0.26728236679337436
2022_1240_1308,0.36282979107723856
2022_1240_1313,0.5203186980576697
2022_1240_1314,0.26871923383438384
2022_1240_1323,0.325006028854292
2022_1240_1326,0.3257832696754693
2022_1240_1344,0.28050533441168435
2022_1240_1345,0.17731529719002473
2022_1240_1350,0.3351069943793953
2022_1240_1353,0.3609619787916052
2022_1240_1355,0.24819230554800092
2022_1240_1361,0.34652341646971474
2022_1240_1362,0.358669936939361
2022_1240_1371,0.33385427377390586
2022_1240_1388,0.28755814729925444
2022_1240_1389,0.5141418783482625
2022_1240_1394,0.652087031386587
2022_1240_1395,0.37120632347725785
2022_1240_1397,0.22811288776040775
2022_1240_1400,0.33195355225435486
2022_1240_1403,0.27809237931262276
2022_1240_1411,0.569750175991011
2022_1240_1412,0.2966876231159783
2022_1240_1417,0.2359138628052289
2022_1240_1425,0.2859853906953679
2022_1240_1436,0.30706577216460296
2022_1240_1437,0.20364589975231565
2022_1240_1439,0.24152955124664577
2022_1240_1458,0.3006631438863123
2022_1240_1460,0.4804643960628753
2022_1240_1461,0.376908795583521
2022_1240_1463,0.47562436046317
2022_1242_1246,0.5237116824256959
2022_1242_1255,0.7618852349221128
2022_1242_1260,0.701257339210002
2022_1242_1261,0.757181611435311
2022_1242_1266,0.7665139262585842
2022_1242_1272,0.6623484867035605
2022_1242_1274,0.7028290850276452
2022_1242_1276,0.6990765421403577
2022_1242_1277,0.6995695803842397
2022_1242_1286,0.7680372853810362
2022_1242_1293,0.6502989221754174
2022_1242_1308,0.7446318355115948
2022_1242_1313,0.8278187650228469
2022_1242_1314,0.6348836784755032
2022_1242_1323,0.7103266965266268
2022_1242_1326,0.708987631850408
2022_1242_1344,0.6396806269128671
2022_1242_1345,0.5149092253377963
2022_1242_1350,0.7192751147708067
2022_1242_1353,0.7464339317528268
2022_1242_1355,0.6306498732291903
2022_1242_1361,0.7267670201936374
2022_1242_1362,0.7382974233672498
2022_1242_1371,0.7174237394657667
2022_1242_1388,0.6591809329080982
2022_1242_1389,0.8487664958880276
2022_1242_1394,0.8656261318644821
2022_1242_1395,0.7564940649677597
2022_1242_1397,0.5133225115443254
2022_1242_1400,0.716226640133198
2022_1242_1403,0.6434561726246091
2022_1242_1411,0.8667677252450627
2022_1242_1412,0.6818208864700624
2022_1242_1417,0.5828813826180144
2022_1242_1425,0.6621330978171236
2022_1242_1436,0.6898863691293213
2022_1242_1437,0.49428244527932336
2022_1242_1439,0.604343222091617
2022_1242_1458,0.6637577071855374
2022_1242_1460,0.8101123384997323
2022_1242_1461,0.755708715211612
2022_1242_1463,0.8299910437918155
2022_1246_1255,0.7588423199250113
2022_1246_1260,0.6860037322609771
2022_1246_1261,0.7413102917632612
2022_1246_1266,0.7529123563317477
2022_1246_1272,0.6416656534785287
2022_1246_1274,0.6889450919094239
2022_1246_1276,0.6848033218865776
2022_1246_1277,0.6812358768856168
2022_1246_1286,0.7632422258503824
2022_1246_1293,0.6353312153045338
2022_1246_1308,0.7338524790545298
2022_1246_1313,0.8322929726399575
2022_1246_1314,0.6130713601680988
2022_1246_1323,0.6950458124126655
2022_1246_1326,0.698408950651096
2022_1246_1344,0.6155110265060637
2022_1246_1345,0.4881095557818987
2022_1246_1350,0.7015591503375225
2022_1246_1353,0.7301587482798266
2022_1246_1355,0.6126980430976126
2022_1246_1361,0.7041328893148522
2022_1246_1362,0.7290405810278753
2022_1246_1371,0.699108431186982
2022_1246_1388,0.6381406335858628
2022_1246_1389,0.846293188508608
2022_1246_1394,0.8761862114996666
2022_1246_1395,0.7430503103964218
2022_1246_1397,0.48915257877608065
2022_1246_1400,0.6975061197855981
2022_1246_1403,0.6212157133947389
2022_1246_1411,0.8673750094755044
2022_1246_1412,0.6681627231004493
2022_1246_1417,0.5605327140431464
2022_1246_1425,0.6417658997601878
2022_1246_1436,0.6785135676713878
2022_1246_1437,0.46890327582745284
2022_1246_1439,0.5817863519402489
2022_1246_1458,0.6384920822754756
2022_1246_1460,0.8105405742998495
2022_1246_1461,0.7465624954605053
2022_1246_1463,0.8234342806498023
2022_1255_1260,0.3937478603445481
2022_1255_1261,0.4531014067573033
2022_1255_1266,0.4665711956501974
2022_1255_1272,0.35093329737389223
2022_1255_1274,0.39549689972539814
2022_1255_1276,0.3894649593731039
2022_1255_1277,0.38825722518127603
2022_1255_1286,0.49100042662533194
2022_1255_1293,0.3424764011442246
2022_1255_1308,0.4489174751010677
2022_1255_1313,0.6148211875007394
2022_1255_1314,0.32823456003120444
2022_1255_1323,0.40327018212793864
2022_1255_1326,0.4089316056740374
2022_1255_1344,0.33764297491979833
2022_1255_1345,0.2265770509170333
2022_1255_1350,0.40939126323172204
2022_1255_1353,0.4397152959352269
2022_1255_1355,0.32231174683957214
2022_1255_1361,0.41705257929318307
2022_1255_1362,0.44639739137102497
2022_1255_1371,0.40723695749203825
2022_1255_1388,0.3515870087548562
2022_1255_1389,0.6095168539560227
2022_1255_1394,0.7299108679546454
2022_1255_1395,0.45354158882407924
2022_1255_1397,0.2642106794828423
2022_1255_1400,0.4058559939559876
2022_1255_1403,0.3385699468070551
2022_1255_1411,0.6634456978623087
2022_1255_1412,0.375472552363484
2022_1255_1417,0.2890320638857299
2022_1255_1425,0.3521664952533793
2022_1255_1436,0.38850634536195694
2022_1255_1437,0.24107400351173125
2022_1255_1439,0.3011582024074823
2022_1255_1458,0.35941855100975173
2022_1255_1460,0.5755335363340612
2022_1255_1461,0.46532378179753675
2022_1255_1463,0.5702081682907054
2022_1260_1261,0.5594826756827442
2022_1260_1266,0.5750036238266076
2022_1260_1272,0.4455910869877316
2022_1260_1274,0.5011283516381385
2022_1260_1276,0.4943073703424131
2022_1260_1277,0.4902173909451653
2022_1260_1286,0.5998134507115129
2022_1260_1293,0.4488685129774987
2022_1260_1308,0.5565596742972033
2022_1260_1313,0.7071354545631141
2022_1260_1314,0.4192279377056124
2022_1260_1323,0.508458592676781
2022_1260_1326,0.517520464312303
2022_1260_1344,0.4238835103323271
2022_1260_1345,0.30404224149369014
2022_1260_1350,0.5132775177644475
2022_1260_1353,0.5454381682557845
2022_1260_1355,0.42733202869379483
2022_1260_1361,0.5164093912505419
2022_1260_1362,0.5547333293618479
2022_1260_1371,0.5090970108016579
2022_1260_1388,0.44488526094334047
2022_1260_1389,0.7111265845585533
2022_1260_1394,0.7911985247044114
2022_1260_1395,0.5632220225284454
2022_1260_1397,0.31993574061299923
2022_1260_1400,0.5080769153066484
2022_1260_1403,0.4262459470778328
2022_1260_1411,0.7519961546779436
2022_1260_1412,0.4829383250904068
2022_1260_1417,0.3690120763840057
2022_1260_1425,0.44703550811706216
2022_1260_1436,0.4989394526675382
2022_1260_1437,0.299638065237808
2022_1260_1439,0.3888735168722817
2022_1260_1458,0.44668784689991065
2022_1260_1460,0.674155647548905
2022_1260_1461,0.573197400999115
2022_1260_1463,0.6760725492161344
2022_1261_1266,0.5153093381187717
2022_1261_1272,0.3852888606345517
2022_1261_1274,0.44020597320932947
2022_1261_1276,0.43304526664210774
2022_1261_1277,0.42898957581805985
2022_1261_1286,0.5390885642092604
2022_1261_1293,0.3925025190840157
2022_1261_1308,0.4964923600427959
2022_1261_1313,0.6500692317755374
2022_1261_1314,0.3589248967369056
2022_1261_1323,0.4498767644248308
2022_1261_1326,0.45812373126341654
2022_1261_1344,0.3645901318862954
2022_1261_1345,0.2534582855597594
2022_1261_1350,0.4539201691019138
2022_1261_1353,0.4870000370226486
2022_1261_1355,0.37316610162849223
2022_1261_1361,0.461330353603218
2022_1261_1362,0.4949475021988346
2022_1261_1371,0.44966830446624817
2022_1261_1388,0.3849347486834455
2022_1261_1389,0.6554779635175072
2022_1261_1394,0.7366954780496388
2022_1261_1395,0.5026059877371241
